,scNym_confidence
1672,0.7781086
1673,0.82193416
1674,0.82720566
1675,0.78247166
1676,0.8336177
1677,0.77806455
1678,0.68392694
1679,0.7442299
1680,0.76685363
1681,0.81969255
1682,0.734269
1683,0.7958424
1684,0.8029231
1685,0.8042297
1686,0.7624099
1687,0.7862127
1688,0.7974951
1689,0.6410895
1690,0.79703623
1691,0.8028997
1692,0.80904067
1693,0.80343527
1694,0.7524346
1695,0.7096106
1696,0.7347398
1697,0.8177469
1698,0.72614574
1699,0.6222908
1700,0.7228607
1701,0.7986216
1702,0.7724722
1703,0.82437617
1704,0.7966612
1705,0.81767595
1706,0.6011455
1707,0.61780596
1708,0.74811566
1709,0.7551522
1710,0.7388404
1711,0.802624
1712,0.70818365
1713,0.8605844
1714,0.6354034
1715,0.82872427
1716,0.7805561
1717,0.68282723
1718,0.7852785
1719,0.7677545
1720,0.63902473
1721,0.6901116
1722,0.8580899
1723,0.76184785
1724,0.7811967
1725,0.6608477
1726,0.7149367
1727,0.7456912
1728,0.73722196
1729,0.7416409
1730,0.8738154
1731,0.7879055
1732,0.8687502
1733,0.6612843
1734,0.8254534
1735,0.8197431
1736,0.75370634
1737,0.7835141
1738,0.8380091
1739,0.8226464
1740,0.6742734
1741,0.7720285
1742,0.714385
1743,0.80357516
1744,0.7493612
1745,0.66588235
1746,0.8090231
1747,0.8077739
1748,0.7866817
1749,0.61928475
1750,0.7437212
1751,0.75190264
1752,0.719611
1753,0.8020984
1754,0.7768462
1755,0.8259568
1756,0.860456
1757,0.7017883
1758,0.7908668
1759,0.84405947
1760,0.7721042
1761,0.78843534
1762,0.80131066
1763,0.80930007
1764,0.7698455
1765,0.8118301
1766,0.7881356
1767,0.7788483
1768,0.76562285
1769,0.7733708
1770,0.8530304
1771,0.736786
1772,0.7631886
1773,0.7745615
1774,0.5249993
1775,0.8190261
1776,0.7418744
1777,0.65594226
1778,0.7997142
1779,0.71120054
1780,0.8256095
1781,0.7881239
1782,0.8116671
1783,0.76206917
1784,0.8034425
1785,0.642777
1786,0.79224026
1787,0.78971374
1788,0.6604756
1789,0.75669163
1790,0.7740069
1791,0.7993226
1792,0.69407547
1793,0.7984576
1794,0.7541103
1795,0.73645955
1796,0.70055187
1797,0.79912615
1798,0.76335734
1799,0.86646783
1800,0.5518484
1801,0.72385716
1802,0.8101724
1803,0.7316017
1804,0.80048126
1805,0.6479583
1806,0.83352077
1807,0.77447
1808,0.8039204
1809,0.75512147
1810,0.80102265
1811,0.7994888
1812,0.69640994
1813,0.6333426
1814,0.75553006
1815,0.7768632
1816,0.8511225
1817,0.7894874
1818,0.8638321
1819,0.7976675
1820,0.80404884
1821,0.70713
1822,0.81585926
1823,0.76805466
1824,0.7772707
1825,0.7535151
1826,0.7822226
1827,0.676174
1828,0.7826599
1829,0.7811704
1830,0.7833949
1831,0.7242245
1832,0.8358943
1833,0.66668576
1834,0.7971678
1835,0.8224813
1836,0.580006
1837,0.7705841
1838,0.8902426
1839,0.8280575
1840,0.6200526
1841,0.7483598
1842,0.7101289
1843,0.818275
1844,0.772136
1845,0.7526406
1846,0.79703903
1847,0.7913014
1848,0.76014656
1849,0.78146625
1850,0.64816815
1851,0.559156
1852,0.7905301
1853,0.5987429
1854,0.74025863
1855,0.6869695
1856,0.8327647
1857,0.615338
1858,0.7951485
1859,0.8204511
1860,0.79085445
1861,0.8173399
1862,0.84538466
1863,0.7938741
1864,0.61622465
1865,0.7056156
1866,0.8318018
1867,0.79828423
1868,0.55293596
1869,0.77421963
1870,0.71834034
1871,0.806049
1872,0.7065564
1873,0.63571113
1874,0.7878432
1875,0.78358793
1876,0.7406546
1877,0.7803424
1878,0.7618836
1879,0.8520226
1880,0.78089315
1881,0.78235704
1882,0.6445573
1883,0.7891162
1884,0.770462
1885,0.7698451
1886,0.7719697
1887,0.7874591
1888,0.63531464
1889,0.78500134
1890,0.8195047
1891,0.81005716
1892,0.66115093
1893,0.7200343
1894,0.7092115
1895,0.77240837
1896,0.75643
1897,0.65577245
1898,0.76687795
1899,0.8036411
1900,0.75946116
1901,0.5723478
1902,0.6977055
1903,0.78251463
1904,0.8451126
1905,0.76298445
1906,0.7894457
1907,0.79987437
1908,0.84106076
1909,0.8151033
1910,0.7896885
1911,0.70162565
1912,0.7371712
1913,0.81957114
1914,0.7543647
1915,0.73363894
1916,0.79282826
1917,0.7073385
1918,0.75315136
1919,0.86055446
1920,0.79448736
1921,0.6358088
1922,0.77740246
1923,0.8037703
1924,0.65796804
1925,0.73124737
1926,0.76541704
1927,0.7021487
1928,0.8682096
1929,0.71534103
1930,0.8055076
1931,0.6648401
1932,0.767607
1933,0.6912545
1934,0.7428028
1935,0.7761857
1936,0.76141375
1937,0.7835032
1938,0.83494467
1939,0.6609739
1940,0.78332716
1941,0.7354506
1942,0.8051286
1943,0.8160631
1944,0.7524131
1945,0.7866635
1946,0.8234081
1947,0.82831305
1948,0.8272266
1949,0.83461636
1950,0.69691193
1951,0.8097499
1952,0.6477556
1953,0.7531313
1954,0.74549216
1955,0.54655874
1956,0.79037654
1957,0.7686104
1958,0.7700955
1959,0.742259
1960,0.65724576
1961,0.791243
1962,0.6187097
1963,0.70589906
1964,0.8758219
1965,0.8451888
1966,0.72053677
1967,0.7929651
1968,0.72490275
1969,0.7428632
1970,0.8005199
1971,0.54409057
1972,0.7790006
1973,0.7320349
1974,0.87082267
1975,0.77489084
1976,0.7607436
1977,0.742303
1978,0.74816656
1979,0.6852818
1980,0.7722024
1981,0.6343823
1982,0.80369234
1983,0.6355705
1984,0.74932086
1985,0.74698186
1986,0.7501305
1987,0.8136436
1988,0.7894544
1989,0.7722829
1990,0.68982345
1991,0.7637658
1992,0.77598405
1993,0.7576359
1994,0.6009106
1995,0.60828596
1996,0.7706846
1997,0.749817
1998,0.8303093
1999,0.7246087
2000,0.78101003
2001,0.6332825
2002,0.8472664
2003,0.7839069
2004,0.8086773
2005,0.8048518
2006,0.8032686
2007,0.7262332
2008,0.72562546
2009,0.7896665
2010,0.6307506
2011,0.6390814
2012,0.7960798
2013,0.85652983
2014,0.83613133
2015,0.84116644
2016,0.7952829
2017,0.8542517
2018,0.8750381
2019,0.7877097
2020,0.7360268
2021,0.76792663
2022,0.7593406
2023,0.6652878
2024,0.614069
2025,0.66101444
2026,0.8038892
2027,0.85627764
2028,0.72235036
2029,0.70158076
2030,0.5261359
2031,0.8018397
2032,0.77423793
2033,0.8313703
2034,0.8485801
2035,0.8093736
2036,0.6982073
2037,0.74933183
2038,0.7909473
2039,0.7570361
2040,0.7613553
2041,0.84345496
2042,0.743953
2043,0.6765032
2044,0.57118976
2045,0.67559046
2046,0.7375552
2047,0.7887593
2048,0.7331608
2049,0.7763037
2050,0.78637385
2051,0.7279373
2052,0.8040491
2053,0.77857816
2054,0.75676405
2055,0.8129135
2056,0.74335265
2057,0.6120108
2058,0.7912884
2059,0.64743286
2060,0.81212497
2061,0.6001412
2062,0.6919598
2063,0.855297
2064,0.7463832
2065,0.8086406
2066,0.8205386
2067,0.64274037
2068,0.79793686
2069,0.7877409
2070,0.7892542
2071,0.85388297
2072,0.85344845
2073,0.83972317
2074,0.7014935
2075,0.6665328
2076,0.87773883
2077,0.77244455
2078,0.79543746
2079,0.62948984
2080,0.8273646
2081,0.80515116
2082,0.7107803
2083,0.7805196
2084,0.77650064
2085,0.82710934
2086,0.77998835
2087,0.8099481
2088,0.68728286
2089,0.88139164
2090,0.7004638
2091,0.8098907
2092,0.781876
2093,0.7621261
2094,0.8294567
2095,0.75063366
2096,0.81812596
2097,0.7897056
2098,0.59334713
2099,0.78906435
2100,0.7641561
2101,0.7084064
2102,0.78837997
2103,0.77612925
2104,0.7582086
2105,0.80845463
2106,0.7098456
2107,0.7849103
2108,0.77108777
2109,0.8142797
2110,0.84729034
2111,0.77910393
2112,0.7146473
2113,0.75498813
2114,0.86463267
2115,0.74809366
2116,0.7878067
2117,0.7846883
2118,0.7770855
2119,0.675404
2120,0.64091647
2121,0.7864114
2122,0.7988308
2123,0.6355776
2124,0.8225713
2125,0.84678364
2126,0.7769449
2127,0.77528816
2128,0.68987226
2129,0.8119431
2130,0.8042913
2131,0.7485362
2132,0.74000144
2133,0.74810034
2134,0.7226001
2135,0.78653973
2136,0.753269
2137,0.77551633
2138,0.7779411
2139,0.7739007
2140,0.77268964
2141,0.73927516
2142,0.7929207
2143,0.65440536
2144,0.81321216
2145,0.8450336
2146,0.64876264
2147,0.81047213
2148,0.6368881
2149,0.62808955
2150,0.7166039
2151,0.7725707
2152,0.7398221
2153,0.78980255
2154,0.7646731
2155,0.78616685
2156,0.59440976
2157,0.82322466
2158,0.70927864
2159,0.6770981
2160,0.7222953
2161,0.6188153
2162,0.8222097
2163,0.77570075
2164,0.7210812
2165,0.8274534
2166,0.86660784
2167,0.7217598
2168,0.8418715
2169,0.8039456
2170,0.79052645
2171,0.7820696
2172,0.75376457
2173,0.70695156
2174,0.8313088
2175,0.54774183
2176,0.67976743
2177,0.7445317
2178,0.77662796
2179,0.7750217
2180,0.7735327
2181,0.77188647
2182,0.7314644
2183,0.7369906
2184,0.819037
2185,0.6911345
2186,0.7238676
2187,0.77352244
2188,0.7938943
2189,0.7664493
2190,0.76724774
2191,0.74851143
2192,0.7924584
2193,0.79215807
2194,0.7750724
2195,0.74173594
2196,0.8025919
2197,0.6391378
2198,0.6994054
2199,0.8006126
2200,0.71261007
2201,0.8377261
2202,0.7984271
2203,0.65870017
2204,0.6692226
2205,0.82018733
2206,0.56431556
2207,0.77725095
2208,0.6465775
2209,0.83011407
2210,0.7718094
2211,0.7583807
2212,0.82373506
2213,0.7396324
2214,0.7526876
2215,0.7971179
2216,0.7390456
2217,0.74576616
2218,0.78325635
2219,0.7705494
2220,0.8057815
2221,0.76222974
2222,0.7790092
2223,0.747894
2224,0.7318607
2225,0.7284138
2226,0.84386045
2227,0.80946666
2228,0.81462735
2229,0.7994712
2230,0.8477105
2231,0.61220884
2232,0.81668025
2233,0.61044604
2234,0.6580463
2235,0.7392417
2236,0.7722507
2237,0.70956415
2238,0.8587004
2239,0.7375573
2240,0.6808798
2241,0.82524574
2242,0.7758707
2243,0.84130836
2244,0.80261797
2245,0.75159615
2246,0.7730614
2247,0.7532838
2248,0.7523414
2249,0.8392537
2250,0.72460926
2251,0.78957766
2252,0.82331973
2253,0.78176904
2254,0.68922234
2255,0.6542728
2256,0.78423256
2257,0.78996354
2258,0.8673322
2259,0.7090166
2260,0.76115525
2261,0.8432961
2262,0.80457175
2263,0.7532603
2264,0.8010054
2265,0.8734826
2266,0.65993273
2267,0.78569657
2268,0.79995966
2269,0.8023583
2270,0.7686546
2271,0.79247856
2272,0.7759721
2273,0.78666604
2274,0.81183434
2275,0.7980524
2276,0.8165666
2277,0.7845534
2278,0.8121121
2279,0.7719721
2280,0.78577864
2281,0.69684756
2282,0.6259744
2283,0.7473776
2284,0.70388424
2285,0.83962184
2286,0.7860163
2287,0.79954857
2288,0.76001376
2289,0.7045776
2290,0.8646055
2291,0.68555695
2292,0.68999916
2293,0.6794544
2294,0.85310614
2295,0.6872433
2296,0.6361128
2297,0.70002484
2298,0.73421335
2299,0.6481804
2300,0.83790225
2301,0.8538602
2302,0.8027766
2303,0.77265686
2304,0.8447276
2305,0.83620536
2306,0.75291413
2307,0.8106589
2308,0.77377367
2309,0.77193105
2310,0.78451335
2311,0.7310503
2312,0.76948
2313,0.6787473
2314,0.75777864
2315,0.76994634
2316,0.7612127
2317,0.84145844
2318,0.76168954
2319,0.78071785
2320,0.6372992
2321,0.7694001
2322,0.8385145
2323,0.7273056
2324,0.783994
2325,0.7253315
2326,0.79445165
2327,0.85984164
2328,0.697285
2329,0.8084708
2330,0.71657264
2331,0.7689356
2332,0.682801
2333,0.7862653
2334,0.78644884
2335,0.80967116
2336,0.6884928
2337,0.5969655
2338,0.7478264
2339,0.813258
2340,0.7708163
2341,0.8490707
2342,0.9109662
2343,0.7499928
2344,0.71646655
2345,0.6939594
2346,0.70202714
2347,0.82466483
2348,0.7831664
2349,0.7707836
2350,0.767355
2351,0.6710071
2352,0.73071676
2353,0.76193744
2354,0.7451415
2355,0.7422388
2356,0.791268
2357,0.8180491
2358,0.767205
2359,0.7933408
2360,0.7202268
2361,0.7665023
2362,0.8304493
2363,0.6472947
2364,0.8658285
2365,0.7383381
2366,0.72467005
2367,0.77373284
2368,0.64747524
2369,0.7649918
2370,0.7316443
2371,0.615944
2372,0.815264
2373,0.856382
2374,0.81466925
2375,0.8170328
2376,0.7527438
2377,0.8254896
2378,0.7730877
2379,0.83595175
2380,0.80817723
2381,0.74851435
2382,0.77240777
2383,0.8142655
2384,0.76671386
2385,0.6370139
2386,0.79287577
2387,0.7774506
2388,0.7742623
2389,0.8603371
2390,0.7520523
2391,0.7366675
2392,0.5801693
2393,0.8026263
2394,0.75095916
2395,0.7516295
2396,0.809148
2397,0.8326433
2398,0.769777
2399,0.77136034
2400,0.72965604
2401,0.8081297
2402,0.84997773
2403,0.8103384
2404,0.85355127
2405,0.8039862
2406,0.7315935
2407,0.8355694
2408,0.7973448
2409,0.6983536
2410,0.66782564
2411,0.7588275
2412,0.74689776
2413,0.6724451
2414,0.74252874
2415,0.77045447
2416,0.756708
2417,0.7927496
2418,0.78097796
2419,0.7873955
2420,0.78944427
2421,0.80381656
2422,0.6563436
2423,0.75948924
2424,0.7350082
2425,0.68197405
2426,0.76460826
2427,0.7858038
2428,0.76460224
2429,0.7885399
2430,0.79173994
2431,0.7413061
2432,0.7742149
2433,0.7269352
2434,0.8012948
2435,0.79042333
2436,0.7973085
2437,0.80193603
2438,0.7592227
2439,0.74230075
2440,0.6567987
2441,0.8196247
2442,0.7312787
2443,0.7528239
2444,0.80679196
2445,0.83063865
2446,0.7921905
2447,0.8041273
2448,0.71452546
2449,0.8006214
2450,0.8075107
2451,0.7614933
2452,0.8010871
2453,0.74151075
2454,0.59880465
2455,0.7250302
2456,0.81921786
2457,0.82328385
2458,0.79115593
2459,0.66207063
2460,0.88151467
2461,0.8140407
2462,0.73029715
2463,0.5298547
2464,0.6636276
2465,0.82024485
2466,0.77266705
2467,0.8807632
2468,0.812317
2469,0.7832874
2470,0.7615359
2471,0.6400271
2472,0.7431417
2473,0.7889441
2474,0.75544715
2475,0.7999869
2476,0.7837231
2477,0.7536466
2478,0.79959524
2479,0.6915257
2480,0.82062817
2481,0.7665847
2482,0.6120989
2483,0.80518204
2484,0.6724711
2485,0.7755854
2486,0.7498181
2487,0.8431127
2488,0.8435868
2489,0.78604823
2490,0.7500323
2491,0.77255803
2492,0.7954934
2493,0.80879706
2494,0.6957679
2495,0.7975837
2496,0.8581629
2497,0.7556278
2498,0.8354927
2499,0.8026276
2500,0.7704565
2501,0.8239902
2502,0.7571885
2503,0.72237134
2504,0.7572864
2505,0.6941116
2506,0.7514905
2507,0.77211636
2508,0.8102312
2509,0.6883944
2510,0.79469794
2511,0.8406309
2512,0.7768756
2513,0.7923844
2514,0.7547115
2515,0.8041459
2516,0.6585568
2517,0.79741263
2518,0.80793
2519,0.69971377
2520,0.7691848
2521,0.6752128
2522,0.6054191
2523,0.7841243
2524,0.7057629
2525,0.8004682
2526,0.8012433
2527,0.6607493
2528,0.70676404
2529,0.7262829
2530,0.80344933
2531,0.85501003
2532,0.65974045
2533,0.8098225
2534,0.8335777
2535,0.8439249
2536,0.8011687
2537,0.73004895
2538,0.5747219
2539,0.74360996
2540,0.7167441
2541,0.8678205
2542,0.67740625
2543,0.75978714
2544,0.7579718
2545,0.86532414
2546,0.811425
2547,0.8093327
2548,0.5771745
2549,0.64833236
2550,0.7539139
2551,0.8150569
2552,0.7916976
2553,0.77895236
2554,0.648036
2555,0.788532
2556,0.800686
2557,0.80154735
2558,0.6444339
2559,0.80416447
2560,0.88973826
2561,0.66609144
2562,0.7364991
2563,0.579951
2564,0.77390695
2565,0.8100055
2566,0.82097006
2567,0.7645586
2568,0.78052527
2569,0.8012173
2570,0.65476996
2571,0.83441037
2572,0.8808798
2573,0.7421989
2574,0.7603154
2575,0.79472685
2576,0.88322866
2577,0.76802605
2578,0.7809324
2579,0.8445472
2580,0.7577466
2581,0.786453
2582,0.79516035
2583,0.83275986
2584,0.8471311
2585,0.5641765
2586,0.7896783
2587,0.7190153
2588,0.7096079
2589,0.75037706
2590,0.76981425
2591,0.7228151
2592,0.7660612
2593,0.7091767
2594,0.78348047
2595,0.66072017
2596,0.74202883
2597,0.69988155
2598,0.7828347
2599,0.72140735
2600,0.82151675
2601,0.7578557
2602,0.7590218
2603,0.7608145
2604,0.6957867
2605,0.7833467
2606,0.7805974
2607,0.6389213
2608,0.77835125
2609,0.7075309
2610,0.7919659
2611,0.5672157
2612,0.80325675
2613,0.8533633
2614,0.8138141
2615,0.8590964
2616,0.77400434
2617,0.75551903
2618,0.64322793
2619,0.77730536
2620,0.76517177
2621,0.7496356
2622,0.79957396
2623,0.70576954
2624,0.786133
2625,0.6750756
2626,0.79081935
2627,0.6998917
2628,0.66016686
2629,0.7797773
2630,0.83314544
2631,0.72907346
2632,0.6454416
2633,0.73336536
2634,0.8431988
2635,0.6667525
2636,0.74408835
2637,0.8044345
2638,0.82506394
2639,0.7334675
2640,0.64078605
2641,0.7167471
2642,0.74997985
2643,0.82910997
2644,0.7763629
2645,0.7893103
2646,0.6611714
2647,0.8361828
2648,0.7454528
2649,0.80803907
2650,0.77536786
2651,0.7549093
2652,0.8102843
2653,0.768008
2654,0.6522294
2655,0.7683803
2656,0.77102053
2657,0.80254805
2658,0.8367854
2659,0.7639444
2660,0.72882336
2661,0.64959407
2662,0.8236889
2663,0.6196528
2664,0.7414409
2665,0.80244267
2666,0.7737299
2667,0.6669091
2668,0.776791
2669,0.8561162
2670,0.7623183
2671,0.83336556
2672,0.8089888
2673,0.7722391
2674,0.8280269
2675,0.7774967
2676,0.7706239
2677,0.7827332
2678,0.784242
2679,0.7798071
2680,0.7745183
2681,0.82807857
2682,0.8237226
2683,0.7453951
2684,0.71957064
2685,0.7504543
2686,0.74468166
2687,0.635772
2688,0.77487725
2689,0.73501444
2690,0.7505038
2691,0.8149423
2692,0.7470678
2693,0.8097083
2694,0.55492204
2695,0.88767767
2696,0.7888989
2697,0.776629
2698,0.8063879
2699,0.75814545
2700,0.7892385
2701,0.73584586
2702,0.782868
2703,0.7848166
2704,0.75611156
2705,0.7732105
2706,0.7162102
2707,0.6954818
2708,0.5977529
2709,0.81135637
2710,0.794131
2711,0.77419376
2712,0.7962404
2713,0.7762556
2714,0.8142339
2715,0.78351825
2716,0.7813866
2717,0.8214352
2718,0.85016286
2719,0.65147156
2720,0.68367416
2721,0.78427064
2722,0.85872537
2723,0.77583843
2724,0.71730644
2725,0.8645794
2726,0.6612148
2727,0.79017055
2728,0.7268184
2729,0.7199259
2730,0.80738795
2731,0.6129755
2732,0.68171614
2733,0.7825246
2734,0.7141543
2735,0.7694755
2736,0.73425895
2737,0.7895084
2738,0.78936374
2739,0.77646834
2740,0.87598085
2741,0.7659842
2742,0.75907487
2743,0.6411833
2744,0.7938876
2745,0.7874441
2746,0.80513453
2747,0.820304
2748,0.7749108
2749,0.7741933
2750,0.78841656
2751,0.7803757
2752,0.76249444
2753,0.6715836
2754,0.7834181
2755,0.8202095
2756,0.61104906
2757,0.750207
2758,0.77720344
2759,0.83169985
2760,0.8256193
2761,0.80251646
2762,0.7782362
2763,0.74005663
2764,0.68329316
2765,0.7311558
2766,0.7901941
2767,0.8169918
2768,0.7919066
2769,0.85319996
2770,0.64938563
2771,0.76925683
2772,0.795336
2773,0.7086177
2774,0.8141907
2775,0.7729834
2776,0.64569616
2777,0.7943547
2778,0.7752824
2779,0.778566
2780,0.7037613
2781,0.7568202
2782,0.79567975
2783,0.76616406
2784,0.653307
2785,0.7940717
2786,0.7018483
2787,0.8079101
2788,0.8075922
2789,0.7266256
2790,0.7153326
2791,0.79229045
2792,0.7586282
2793,0.764618
2794,0.75709105
2795,0.8085833
2796,0.7716769
2797,0.78306055
2798,0.7293844
2799,0.73637396
2800,0.5990206
2801,0.8383721
2802,0.82640994
2803,0.76505667
2804,0.7568116
2805,0.8085138
2806,0.80808175
2807,0.7565306
2808,0.62036586
2809,0.7284507
2810,0.72831357
2811,0.8084829
2812,0.7819823
2813,0.80066556
2814,0.84418625
2815,0.7489528
2816,0.81994724
2817,0.8124743
2818,0.773256
2819,0.71214783
2820,0.8203114
2821,0.72983056
2822,0.7140148
2823,0.7817709
2824,0.7874107
2825,0.7633628
2826,0.7465682
2827,0.7435474
2828,0.7911969
2829,0.766098
2830,0.857721
2831,0.8354702
2832,0.86279315
2833,0.7523726
2834,0.7718781
2835,0.77709526
2836,0.8105512
2837,0.79336137
2838,0.70434165
2839,0.8005615
2840,0.7231497
2841,0.7454041
2842,0.75668633
2843,0.7750083
2844,0.7320906
2845,0.7983918
2846,0.75448513
2847,0.78398097
2848,0.79167587
2849,0.6570498
2850,0.73871976
2851,0.67923355
2852,0.7486602
2853,0.8280327
2854,0.76899856
2855,0.69353765
2856,0.7884984
2857,0.77951306
2858,0.75345963
2859,0.84273475
2860,0.78985465
2861,0.8173579
2862,0.7783025
2863,0.7352455
2864,0.6629664
2865,0.79042834
2866,0.8370308
2867,0.7685126
2868,0.7732585
2869,0.8441354
2870,0.8476513
2871,0.76804155
2872,0.7564815
2873,0.8307186
2874,0.7107815
2875,0.665613
2876,0.81050146
2877,0.6708992
2878,0.78405094
2879,0.7608133
2880,0.7965724
2881,0.8039575
2882,0.7376949
2883,0.77880365
2884,0.68791217
2885,0.8626381
2886,0.8051594
2887,0.6545563
2888,0.6826799
2889,0.7776298
2890,0.820569
2891,0.7988071
2892,0.74787307
2893,0.8412464
2894,0.79317796
2895,0.8435665
2896,0.82214504
2897,0.8291524
2898,0.7945509
2899,0.7225713
2900,0.8077976
2901,0.6303969
2902,0.6477616
2903,0.7156618
2904,0.7291206
2905,0.76836276
2906,0.77663755
2907,0.6086434
2908,0.77334386
2909,0.8568297
2910,0.6725242
2911,0.55904466
2912,0.88513833
2913,0.7004342
2914,0.6679844
2915,0.76723105
2916,0.7999515
2917,0.78918797
2918,0.727878
2919,0.83208084
2920,0.65736663
2921,0.65483534
2922,0.77400005
2923,0.74577874
2924,0.55861545
2925,0.67594707
2926,0.760061
2927,0.7605828
2928,0.7603352
2929,0.8481014
2930,0.6735333
2931,0.8269222
2932,0.8595526
2933,0.69877577
2934,0.69936985
2935,0.79878527
2936,0.8289907
2937,0.8366675
2938,0.7605052
2939,0.8338368
2940,0.74823534
2941,0.79581666
2942,0.8193693
2943,0.775818
2944,0.7570751
2945,0.8385137
2946,0.79531145
2947,0.7839382
2948,0.84977293
2949,0.72366136
2950,0.7735438
2951,0.6833411
2952,0.80510306
2953,0.7477178
2954,0.7079632
2955,0.7895629
2956,0.6977059
2957,0.77696484
2958,0.7823155
2959,0.66993856
2960,0.7505123
2961,0.8636346
2962,0.832213
2963,0.79158795
2964,0.80467683
2965,0.7064865
2966,0.6810874
2967,0.7820153
2968,0.77314425
2969,0.7051653
2970,0.7664649
2971,0.7560629
2972,0.7635574
2973,0.8303134
2974,0.72984105
2975,0.7889997
2976,0.7966579
2977,0.8248186
2978,0.6029772
2979,0.6904233
2980,0.8082232
2981,0.6378371
2982,0.7336087
2983,0.8198679
2984,0.687367
2985,0.78561914
2986,0.6899525
2987,0.72038233
2988,0.7085417
2989,0.57387537
2990,0.8083896
2991,0.75687337
2992,0.8147274
2993,0.805903
2994,0.78340644
2995,0.7759651
2996,0.75552195
2997,0.8122178
2998,0.811793
2999,0.80580795
3000,0.7644762
3001,0.7574049
3002,0.8020218
3003,0.7639367
3004,0.753918
3005,0.77785885
3006,0.7726034
3007,0.76174605
3008,0.77033556
3009,0.783471
