"","UMAP_1","UMAP_2"
"204427132091118_23",3.37668980592808,-0.541308054390625
"204756724149660_23",4.2550858401688,-2.2333288878829
"204756724660141_23",8.45510138506016,1.34167229228906
"204756724702628_23",5.6760014438065,0.837698420819565
"204756724706524_23",-6.32421360975185,4.68324964338236
"204756724934884_23",5.09376849168858,-0.477258870068268
"204756724960477_23",-0.788799569663199,0.835652163562103
"204756738796260_23",8.12963809007725,-1.35549063390799
"204756739050926_23",8.42196215623936,-0.665549227657989
"204756739087132_23",7.64451922411045,1.18389498287134
"204756752120749_23",8.40844286912998,-1.76012236780234
"204756770810652_23",5.63584126466831,0.787263503608032
"204762093578523_23",3.83501852983555,-2.56768042749472
"204762107729702_23",3.96612776750645,-0.153533348503784
"204762107730859_23",-0.857897505816611,7.0332977085679
"204762138922395_23",-2.41007719999233,9.04833762937479
"204762138995940_23",6.47361315721592,2.14547031217508
"204762139711205_23",3.17012275690159,-0.824265429440216
"204762139781365_23",6.70750416750034,2.31328277879648
"204763047259493_23",5.68767203325352,0.535319349107071
"204763047348006_23",0.609679832402078,1.7784365921586
"204763059612590_23",3.92213191026768,-1.72098452753134
"204763079306539_23",-0.566276170965823,1.20167874389581
"204763079330587_23",-1.19534020191112,-0.391949841442779
"204765448223085_23",5.21599472993931,0.35271051370792
"204765463263972_23",-0.329261050280722,7.86209266477518
"204765463432093_23",4.05310763353428,-1.62374956316061
"204765463693726_23",7.01641406053623,0.986555269297882
"204765463759213_23",3.46986807817539,0.140612772044464
"204765476116709_23",-0.93362702494541,0.670780590113922
"204765494701339_23",4.88129414552769,-0.193214485111908
"204765494701406_23",5.58893860811314,1.77525966459207
"204816854437284_23",-6.87514172559658,1.40799980455331
"204816854497140_23",-0.709890947398337,8.47213714414529
"204816868359028_23",1.98906649583897,-1.3207973927886
"204816868568421_23",-1.48919270997921,1.003018549022
"204816881241518_23",-0.609714896139296,-0.160775312843994
"204816881761179_23",5.33608902925572,-1.63999325937338
"204816900017069_23",0.553820266667215,5.6694871693223
"204816900279603_23",5.43191851610264,-0.245266923371032
"204816900635995_23",-8.08466444974819,3.09642927938394
"204825324570342_23",2.49855746263584,0.0259008913605654
"204825324640675_23",-7.06516562467495,-0.503001162472442
"204825355565293_23",2.78640474313816,-1.10780710882254
"204882351909675_23",4.93465508455357,-1.57470745748587
"204882352453414_23",-2.52344237333217,8.62401359373026
"204882352655214_23",5.14308823579868,-0.404677400055603
"204882366547886_23",5.22962512010655,-1.66824705308981
"204882366876574_23",-6.56590233808437,-0.571560749474243
"204882367167771_23",4.42047347063145,-2.20863349145956
"204882379914485_23",-2.58491908079067,8.79663436704569
"204882379955427_23",2.43926037782749,-0.518578001919464
"204882398067958_23",7.22285880083164,1.53218834691934
"204882398112619_23",0.0177484595211425,1.69111948305063
"204882398305571_23",-6.403457269725,-5.76745254701681
"204911343425955_23",-2.91830883985439,8.67109935575418
"204911357574555_23",-10.4053016758529,0.518815411564633
"204911358373107_23",-6.97485600477138,0.503172917601391
"204911370259870_23",2.94544304842075,-1.0420755834014
"204911370262371_23",0.536213531437723,7.63307493024759
"204911389076405_23",-0.257232040819319,0.884503921803757
"204911389103917_23",2.11357892984471,-0.734488913479522
"204911389141300_23",3.9665435695084,-3.90681345171042
"204911389554485_23",3.88572110170445,-2.29331166452475
"204911389656933_23",4.78193749422154,-0.508710452976898
"204911389849331_23",5.46063937181553,0.641548997101113
"204954158356254_23",-1.1976415372459,7.98041169935159
"204954158446365_23",7.80968131059727,-0.967373916569427
"204954158459739_23",7.75474108690342,-1.19270105070181
"204954159168299_23",3.00210298532566,-5.39098770326681
"204954159200115_23",7.17643679613194,1.72425620847635
"204954173586147_23",0.676038160267679,1.32771657997064
"204954173823267_23",8.61396922105869,1.76295357042246
"204954204518837_23",2.30878128046116,-1.47135955995627
"204954204789675_23",-3.04763041501919,8.92880027585916
"204954204825445_23",0.227933957520334,7.85259502225809
"204959676545757_23",-3.80261717801967,8.13964956098489
"204959676549428_23",3.56184138292393,-1.91715795702048
"204959676581725_23",8.48798026079258,-1.40829009718008
"204959688546014_23",-1.09688799148479,0.711862614688202
"204959688874726_23",1.15922333234867,0.672015836772248
"204959689358702_23",-0.128227368649634,8.14147060209207
"204959707453221_23",2.30867303842625,-1.3436052293212
"204959707686709_23",7.15174426073155,2.10524456792764
"205381641885532_23",-9.01122914319912,-3.04564220613547
"205381641914779_23",-2.62783895498195,1.14325784736566
"205381669374821_23",6.11692131990513,0.742736598786637
"205381687957875_23",7.62217368120274,-1.5133012027175
"205381688276830_23",3.98266781801304,-1.20837278074332
"205381688809180_23",1.52247168058476,-2.57953459924765
"205392394282717_23",3.87247361177525,-6.39987070268698
"205392394546420_23",-2.4392146921722,8.93863075071268
"205392406501798_23",-6.9577261067001,6.10054509931497
"205392406764765_23",7.2735561274918,2.11219065481119
"205392406853478_23",5.78832568162998,0.435293548118993
"205392425413917_23",-0.54905136739889,-1.26418835825034
"205392426200422_23",8.45136202806553,-2.08541066354819
"205449153596326_23",3.72740639680943,-2.3510468692214
"205449153668837_23",4.4133004092606,-2.1821506709487
"205449153689507_23",-0.023930445965918,8.00777833753519
"205449153853214_23",-8.08725892072597,3.1385645180314
"205449154184989_23",7.28000010484776,0.745172223386093
"205449168893795_23",4.195175542775,-2.25713092989035
"205449199770987_23",6.37690581316074,1.71349160962991
"205449200290613_23",4.85987080568394,-1.65793354219504
"205449200323371_23",3.1561552428635,-2.1364529818923
"205449200328027_23",-6.2078481770126,-0.861769506397918
"205510759311267_23",-5.34080849653164,-1.15664858526297
"205510759606691_23",4.13624943727574,-1.90704924768515
"205510774307182_23",0.771311535778848,0.625466710266396
"205510774802278_23",1.95514334673008,-1.95583707994528
"205510805768627_23",1.78776539796909,-2.49995119279929
"205511430985518_23",3.83320416444859,-1.88002712434836
"205511431142324_23",7.50714386934361,-0.591756650868133
"205511445043115_23",5.21951760286411,-0.519215473595337
"205511445859691_23",4.54323090547642,-1.50925285524435
"205511457913204_23",-6.93925963407436,-0.145099827709869
"205511458506595_23",-6.43391238218227,0.34532911920242
"205511476533542_23",3.31744374269566,-6.70408851808615
"205518947178741_23",3.96794404024204,-0.479480156365112
"205518961760107_23",-6.82784758573452,5.41286771589212
"205518973848372_23",7.92113150590977,-0.986342141094879
"205518974343899_23",4.72276295656284,-1.83831722444601
"205518974372084_23",-0.17589615350643,0.869728615817353
"205518974372723_23",-6.2925273037521,-0.830013701382355
"205518974376860_23",4.9096473597916,-1.84723670190878
"205518974441766_23",-2.63580857282558,9.18563525968485
"205518992693108_23",-0.192653224524649,8.4575411587327
"205518992722283_23",-0.493552175071629,7.44328658872537
"205518993579237_23",3.66058148378452,-1.54675061410971
"205527685708588_23",4.96793402666172,-0.787063428822235
"205527686171044_23",-10.7659259892074,-6.45787079042502
"205527686174948_23",-2.50408397680202,3.82365649038248
"205527698759019_23",4.10850180620274,1.24277268939905
"205527717702436_23",-9.98739872938076,-4.01458198732443
"205870194937125_23",-6.74297629362026,-0.631562778416351
"205870194972382_23",-2.27685342794338,8.1849352627366
"205870195133740_23",-6.96919976240078,-0.925267884197906
"205870209064299_23",1.20647157663426,7.54468696409158
"205870209088949_23",-6.129531488475,-0.687390276852325
"205870209096036_23",5.26433600420078,0.635809591349884
"205870221903669_23",-6.6375766850082,0.0701333492367709
"205870222232932_23",-1.46598552232662,0.96274565750055
"205870240807260_23",7.27787007326206,1.17719279819421
"205870241298348_23",3.4435259246262,-1.5984309405715
"205922688485221_23",3.1448243998917,-6.44821769899435
"205922688489270_23",-5.42654143339077,-5.59709818071432
"205922688493419_23",-5.94544564252773,-1.00237829393454
"205922700838763_23",5.01935090059361,-2.69971520608969
"205922701597982_23",5.49580706590733,-0.659720727863983
"205922719648107_23",0.98260141843876,-0.749380657139496
"205922719885734_23",3.96878184312901,-5.58620626634665
"205922719914734_23",-1.67631350522915,7.63703267866068
"205922720438635_23",-7.27569352155605,-0.549419769707397
"205922720464115_23",5.33361186021885,-1.54352910226889
"205922720500444_23",-7.14601861005703,1.08372967534952
"226205924973404_23",2.91150106424412,-1.57186145490713
"226205925009182_23",0.714722409191934,1.34835558229379
"226205925067101_23",4.21808995241245,0.537838762935921
"226205925849398_23",3.61733902925572,-2.79325468248434
"226205939911988_23",9.01244105333408,-2.0101810187728
"226205940434803_23",-4.72635661130825,6.30335729413919
"226205940497195_23",4.84507502550205,-0.824305006924347
"226205971987820_23",-7.41291390424648,-0.0704602987200773
"226265786338214_23",-1.03526853090206,0.578876888689324
"226265786411803_23",3.57241953844151,-3.12239868349142
"226265800792299_23",5.38558138841709,-1.62000734514304
"226265800818083_23",-4.08218227392116,-1.12586755460806
"226265801086702_23",-0.467330295080858,-0.121388146343902
"226265801583013_23",-6.68776093488613,0.321144884762093
"226265813604646_23",-6.54168711667934,0.472954964575096
"226265814223260_23",5.55216540330967,-2.0774520129592
"226273436519667_23",3.83660973543247,-1.79454071230002
"226273436559198_23",-0.906270221528204,7.38675897413187
"226273436809062_23",8.48318518632969,-1.15395707792349
"226273436821406_23",5.47375477785191,-0.231948265495971
"226273436853987_23",4.95741976732334,-0.0242405027777707
"226273451195748_23",4.02390660280308,1.15492444330148
"226273463778030_23",5.47095765108189,0.657539850410744
"226273463847654_23",2.97091044420323,-1.14808292097159
"226273464571756_23",-2.40457509523311,9.08926360898904
"226273464630493_23",3.29365624422154,0.735703697737976
"226273483152227_23",-0.97943870788494,-0.357111522618011
"226283234680220_23",0.79544390672764,0.210192507442757
"226283234704683_23",3.77279891008457,0.57416079038076
"226283249620780_23",-2.06697486406246,8.81840770536356
"226283249876254_23",9.03713358873448,-2.15613538927145
"226283249945307_23",9.07024039262852,-0.93039388364859
"226283261946677_23",-2.11325119501034,-2.31787378496237
"226283261970796_23",7.66579760545811,-0.32939655489035
"226283262229931_23",4.55069626802525,-2.1390176505477
"226283262438812_23",3.83271826738438,-1.82716328805991
"226283262531430_23",5.14720286363682,0.206741115388199
"226283281103715_23",4.70165575975498,-0.919439026776031
"226283281369899_23",2.93752469057163,-2.28076846307822
"226283281402651_23",-7.15804968839565,-0.320209929409698
"226343095856372_23",-10.0328117466537,-3.22388059801169
"226343096371555_23",7.87747038835606,-1.60441000169821
"226343111059235_23",1.9653183364304,-2.79588539308615
"226343123564957_23",4.79917134279331,2.67170088582925
"226343142188974_23",4.33753956789097,-2.08325440591879
"226394635352310_23",6.30723561281284,1.12717067295007
"226394635459292_23",-6.26425705915371,0.407745994937345
"226394650045859_23",3.62623251909336,-2.16977507776327
"226394662427444_23",-2.56845484739223,0.797718754348084
"226394681239963_23",5.68955506319126,-0.549901613655762
"226394681797534_23",2.2447589778336,-2.02921087450095
"226806146689835_23",-5.82762681013027,-0.186664113465027
"226806146976029_23",4.32894314760288,0.835563829478546
"226806147468708_23",-0.217106030043753,-3.24605662530966
"226806161684835_23",-0.667589829024466,1.23622261577539
"226806174469531_23",-0.897877708729895,0.991884878215119
"226806174510492_23",4.60564698213657,0.205024889048859
"226806174726382_23",-0.762387976702841,0.462687684532925
"226806193121125_23",4.5610751056107,0.818782976207062
"226806193600243_23",5.03564633363804,-2.42144543832846
"226806193671027_23",7.99805392259678,-0.780998894634918
"226822387578797_23",5.91807545656284,-0.317630180779175
"226822401969571_23",3.15003956789097,-1.94782502359457
"226829528648942_23",-7.82541333204189,2.84150760465555
"226829546706725_23",2.37741531366429,-1.57263714975424
"226829546777516_23",-2.27749358182827,-0.825935074749664
"226829547034861_23",3.75136794084629,-5.60157377428122
"226874731980638_23",-0.550041013118418,7.95047824674539
"226874732506467_23",-2.04458902841488,7.49729602628641
"226874746652893_23",4.77482689851841,-2.98726899332114
"226874759962021_23",4.8900579356583,-3.08928115076132
"226883187664803_23",3.70578755373081,-1.99398286050864
"226883187894107_23",4.24883593553623,-0.910550424519256
"226883188451181_23",-0.799531713780554,0.570791101393028
"226883215149365_23",3.59275187486729,-0.248945424023346
"226883215222507_23",5.07653178209385,2.19480257326059
"226883215449443_23",-1.92549119954983,-2.39482814973898
"226883215505782_23",-2.25029443269649,8.9523274212449
"226883215702947_23",-1.36582391029278,7.94003122144632
"226901456214747_23",1.79277814859471,6.98511045270853
"226901469121372_23",-0.355265938398035,0.493311157759949
"226901487441820_23",3.48121513361057,-0.371769735279754
"226901487472051_23",-3.7355135536758,-3.33771378702231
"226901487708012_23",7.45145167345127,2.11306660467081
"226901487709606_23",-0.747732505854758,7.16221301847391
"226901487971100_23",-1.72882984643856,9.01187961393289
"226901487990701_23",4.48652924532017,-1.83223874277182
"226949760239459_23",4.23749341005406,-5.69547779268332
"226949775088996_23",8.81711424821934,-1.25300938791342
"226949775121756_23",-2.47631894117275,4.54031150632791
"226949787142069_23",6.50538004869541,2.32886450582437
"226949787178862_23",-1.83667169576565,8.78134219938211
"226949787695342_23",-4.5711704350082,7.09593885236673
"226949805762467_23",-6.1107679462997,0.677950432833954
"226949805828403_23",0.864699497166483,-3.22455293840475
"226949806287205_23",4.83840073579868,2.08642952733926
"226953383851939_23",0.320029928627817,-1.2772035092742
"226953384095075_23",-2.13966701990047,0.68504806452684
"226953398179755_23",-0.0627756870357117,6.31569164091043
"226953398741212_23",-2.03265141015926,8.42319457822733
"226953410862308_23",3.46524585718235,-1.13224370187827
"226958752307548_23",5.6685117625626,-0.43740106529303
"226958766889308_23",-0.258341685589941,8.28300350004129
"226958779823974_23",5.28161324495396,1.80917864137582
"226970295487852_23",1.77459277147373,6.99665086561136
"226970295560037_23",6.87758673662266,2.67628782087259
"226970309942171_23",8.10593737596592,-0.991446802082733
"226970310163300_23",4.08840025896153,-2.43697387880392
"226970310166446_23",5.02970875734409,-0.85122317976065
"226970310430059_23",8.14567603105625,-1.06696564859457
"226970322455269_23",8.74926127428135,-1.76375062173911
"226970341136107_23",-6.27077446943203,0.618641441997811
"226970341592371_23",0.649034752789346,5.26524036222391
"227284901353308_23",2.9056521796616,-2.0241916865737
"227284901357294_23",5.26821602815708,2.75259654813699
"227284901378973_23",5.8384279155167,0.815941443976685
"227284901580203_23",2.46073283189854,-2.12866933054037
"227284916549877_23",5.00520504945835,3.44892041974954
"227284916792670_23",3.50734271043858,-1.22047657674857
"227284928915700_23",5.03513468736729,0.212892627653404
"227284929338789_23",8.03193129533848,-1.36787314123221
"227284947758307_23",-3.55667005544582,8.56552760892801
"227305168948078_23",4.76904143327793,-1.48994631475516
"227305183467939_23",-9.71347485547939,-5.09610159105368
"227305195760357_23",4.9609455012711,-2.43539030260153
"227305196047196_23",5.54981411928257,2.79251950078897
"227305214654310_23",-0.401314065512808,8.19230048948221
"227354828725541_23",0.598266258183328,6.22345941358499
"227354828826396_23",3.64375580782017,-2.19494158929892
"227354829024036_23",4.73281802171787,-1.07203538126059
"227354843691373_23",3.78479947084507,-0.168821641865448
"227354843724062_23",-6.71847115522304,-0.0415753216177976
"227354856275294_23",4.91319788927158,1.59630244069986
"227354874862454_23",-6.86033736234585,-0.678292581501678
"227354875186525_23",-6.26101456647793,-5.96548969453879
"227354875447212_23",5.24700583452305,-0.799565503063873
"227354875738973_23",-7.99491702085415,2.82951681905679
"227357110515555_23",-6.57868157392422,-0.423471102181152
"227357110717862_23",-0.165700898226889,7.87773626142435
"227357125987045_23",8.7855132960709,-1.97675974077292
"227357138501043_23",-6.48805294996181,-0.720498988095001
"227357138508596_23",0.899049057904092,0.676929971513077
"227357156653916_23",2.82458557123264,-2.04111988252707
"227357156883686_23",5.04798592561802,1.41626655155115
"227363552935205_23",4.86976469987949,-0.204047033253387
"227363553143581_23",-1.30947212940136,8.70746677213602
"227363553175965_23",-6.8024183369247,0.307197464939877
"227363568339299_23",7.92426337236485,1.41376828247003
"227363580201694_23",2.10306824678501,-1.059858986798
"227363599563627_23",-0.873372927960547,7.94974057966165
"227364224318318_23",-7.24094544416347,-0.0722637564570462
"227364238965997_23",5.04028071397862,-0.520661065045074
"227364252015979_23",4.47739972108921,-0.0437223107249295
"227364252084451_23",-1.23932908540645,0.28302609020166
"227364270364398_23",3.44120825761875,-0.186740824642853
"227364270720819_23",4.24791802400669,-2.12794024652548
"227425427831541_23",4.90987433427891,-2.32377559846945
"227425442523371_23",0.305195941868631,5.83372371488504
"227425454512550_23",-1.63507352834621,7.94280784421854
"227425454536606_23",5.34180439943394,-1.99175197786398
"227425454541620_23",6.26242102617344,0.990119627055451
"227425454545757_23",7.17192639345249,-1.89779002374716
"227425455291637_23",5.16723622316441,-1.32795471853323
"227425455291685_23",8.04002512926182,-1.8696232528121
"227425473445278_23",3.07494057649693,-2.79156381792136
"227493072985371_23",5.04842843050083,-2.77458889192648
"227493073337757_23",1.3933572911652,-0.785631367626861
"227493100276518_23",-1.41010855203548,7.0964605122178
"227493100284260_23",-5.4189339733688,5.44469898038797
"227493119670557_23",-10.658656702098,-6.02823526567526
"227493119941019_23",5.17063559526524,3.23620169454507
"227510402071915_23",-5.89448987012783,-0.819204995098785
"227510402378531_23",4.66589869493565,-0.238989242973999
"227510414666979_23",-3.87645183568874,8.13189761930399
"227510433205606_23",3.26952136987766,-2.44762761301108
"227516829821732_23",-6.73479329114834,-6.28498727983542
"227516844259116_23",9.08085764879307,-1.32784874147482
"227516844469667_23",-5.87972365384975,4.47683875852518
"227516845086635_23",-7.32260762220302,-0.429178962174133
"227516856813926_23",-0.950720921811255,7.72210758024149
"227516857050996_23",4.81416262621006,-5.4841001719863
"227516857666286_23",5.68134201997837,0.650055310067459
"227516875947435_23",8.09676779741367,-0.967463204327301
"227516876274598_23",1.07581402296147,5.72108428769998
"227844186557230_23",-5.82638035779873,-0.818230816784576
"227844186856164_23",5.99804152483067,-0.821088025036529
"227844202032350_23",5.01880969041905,-0.527188846531585
"227844202084277_23",0.287704005184976,5.68799941831522
"227844214110060_23",-0.52340374207178,0.622462487158104
"227844214146789_23",-7.71844969755093,-5.66206915086813
"227844214667100_23",-1.50950346952358,7.20184009366922
"227844232984997_23",7.52531041139683,-0.580147215786651
"227844233476963_23",0.0167603337200561,-0.494040855828003
"227846630295909_23",5.02731265062412,0.103425285157486
"227846648654773_23",-4.0007620907394,-4.22058756059714
"227846648682733_23",-8.0725132084457,3.08219974332742
"227846648871837_23",4.0736893557938,-0.967252680721954
"227853850307444_23",3.8291562938126,-0.514837750855163
"227853850602740_23",-3.02486597066799,-2.46373302644797
"227853850794293_23",1.4996303462418,-2.89980466074057
"227853850822965_23",5.0097097300919,-1.39436752504416
"227853851093723_23",-6.19507275587002,-0.134895810547546
"227853864913837_23",-6.37955008512417,4.65141933256082
"227853865801643_23",5.44109095567783,-0.50917030281134
"227853877602228_23",6.4729026698502,0.75159560733728
"227853878278902_23",5.06622160905918,0.713236620959564
"227853896435636_23",-7.77989541059414,3.16057532125406
"227853896923950_23",-2.15234445100704,8.81662910276346
"227853897231659_23",-6.98037110334316,-6.05990392870016
"227903376641438_23",1.67094553941807,-1.80649954980917
"227903377458915_23",-1.88708745008388,8.16573541456155
"227903391324510_23",4.95421017641148,-2.09208042329855
"227903391350174_23",1.05695249075016,-0.827605792942718
"227903391554483_23",-8.99327622419277,-3.72193653291769
"227903391808227_23",-0.429641061183604,8.38482301526956
"227903404203318_23",-1.10365186696926,7.67351262861185
"227903404719523_23",4.93736065858921,2.70880716138773
"227903423535915_23",5.45671166414341,-2.27914936250754
"227903423539557_23",3.64647711748203,0.129083952245041
"227903423597478_23",5.5883697413834,-1.25391347116537
"227921630260525_23",4.71507157320103,-1.66617018884726
"227921644935094_23",0.662999167385904,-0.821208784046844
"227921645133211_23",1.657404556218,6.7447873859971
"227921657448822_23",0.39757032627186,6.30762498670511
"227921657511131_23",7.81372775072178,-1.13244969553061
"227921657547694_23",-1.07938502794185,-2.69304449266501
"227921658333531_23",4.19409121507725,-2.49267632669516
"227921676396779_23",-8.97966633802334,0.797845742043778
"227921676650853_23",-3.49111639028469,2.64414923482828
"227930488551846_23",2.30262865060887,-1.98524219698019
"227930488891109_23",-6.43868885999599,0.662212750253006
"227930489145179_23",4.19731272691807,-1.02204067415305
"227930489187548_23",7.01560868257603,2.22709613138132
"227930503761139_23",4.61261404985508,-2.29960806078024
"227930516085981_23",8.77041663164219,-1.65401012605734
"227930516638051_23",7.67161787981114,1.76695637994699
"227973438232371_23",6.66179503435215,1.69400756650858
"227973438854958_23",-0.408428479638489,8.18119113737039
"227973439109939_23",1.07794250482639,-2.93113715356894
"227973452912428_23",3.09720863336643,-1.84516889757223
"227973453004070_23",3.53350509637913,-2.48749668306418
"227973453699878_23",4.53527964586338,-0.956924149456695
"227973465586971_23",-6.87333069806972,0.741795322236344
"227973466311966_23",-1.06857751375118,8.01399915510111
"227975332313963_23",-7.84212647443691,2.99703996473245
"227975332752805_23",-2.04194592004696,-2.24815327829428
"227975345358646_23",-2.13820813661495,-2.32709557718344
"227975364263155_23",5.66103447908482,-0.0972193569571531
"227981787584285_23",3.03130043977818,-5.5018060893447
"227981806725924_23",4.84433545106968,-2.43780500597067
"227982982408428_23",-5.27303324705044,-0.908330270710663
"227982982462758_23",7.82865275377354,-1.78647548860617
"227982995512155_23",-0.608757243212851,8.16172902875833
"227983014680364_23",2.94151844019016,-5.46997625536032
"227990483888990_23",5.196143045369,-2.23683721727438
"227990483910044_23",3.19042028421482,-1.64113909906454
"227990484215725_23",-1.34418223863521,7.59498470121317
"227990484445558_23",1.88512124055943,-1.56378228372641
"227990498888924_23",-0.647185490187796,0.114783456858917
"227990511245155_23",4.60133351320347,-2.49671060747214
"227990511957806_23",-2.48611770635525,4.56999795728616
"227990530123502_23",7.02567662233433,2.57598202520303
"227990530873052_23",3.98185051912388,-2.25931842035361
"227991423663020_23",4.92227686876377,2.69445841604166
"227991423671542_23",4.31733120912632,-0.942564556065277
"227991438116790_23",-6.77079354291836,0.264202868875786
"227991438440747_23",6.06827439302525,-0.995266863766388
"227991470336821_23",3.45266093248448,-6.60648567384787
"228042023552821_23",1.22873474592289,-0.658523628178314
"228042023595244_23",5.56920565599522,0.433108531248494
"228042024013166_23",3.99134768480381,-5.03041011995383
"228042024118644_23",-2.42658279901424,8.47471301847391
"228042038787292_23",3.32733072275242,-1.55843217081137
"228042050791270_23",3.16580618852696,-1.45302767461844
"228042051283230_23",-6.68503628736416,0.740448376473709
"228042069925227_23",4.80972231859287,1.1820946245759
"228042070178606_23",4.75798977846226,-2.29314500993796
"228042070190382_23",0.716590537968484,-0.20854694551535
"230592294639387_23",-10.520117387828,-6.45123655504294
"230592309484459_23",-6.95337687498012,0.754748722848221
"230592309541676_23",2.79270853036961,-1.54591781801291
"230592322063214_23",2.65632165903172,-1.06854338354178
"230592322620332_23",1.24135948652348,-2.91658408350058
"230592341465389_23",5.43238247865757,-0.265279600086883
"230592341523699_23",5.0321272754105,-1.98073537057944
"230592341530462_23",-6.5718880749313,-1.12601418203421
"230592341560669_23",7.38281048769077,1.49669795328073
"230611622742964_23",0.76093782419285,7.63821142011575
"230611636676531_23",6.8445314311417,0.40730218713425
"230611636939180_23",1.07240845197758,7.28063981824808
"230611649452915_23",-2.07967077260891,8.30629413419656
"230611649480421_23",3.03187788957676,-1.20129711336203
"230652424407901_23",-1.23797570234218,8.18853299909525
"230652424604446_23",5.11601246828159,0.151956251200959
"230652439062835_23",-2.25201307302395,8.8235718517869
"230652451417331_23",1.24362780088505,-2.86646778291769
"230652451700085_23",9.26844538683018,-1.22587711519308
"230652452137694_23",4.32025755876621,1.23540895276956
"230652470315764_23",3.15680159563145,-1.86947447961874
"230654437341549_23",-7.86992274290005,0.951238861617371
"230654437616542_23",3.99356497758946,-0.694319793644623
"230654437649702_23",3.45083846086582,-2.15304667657919
"230654437714355_23",-2.11159108644405,8.5289522915452
"230654437969139_23",8.52198447221836,-1.0471523494155
"230654464903005_23",0.330252780857889,-2.85748798555441
"230654465436900_23",5.53225268358311,-1.40517325109549
"230654483520284_23",3.34049524301609,-0.20042390531607
"230732686374685_23",4.82676018709263,-1.21767372793265
"230732701251949_23",-3.77697907453457,7.91100518995218
"230732714174324_23",2.44555129045567,-0.714244315090851
"230732732487587_23",-2.13771413331905,8.46963756376199
"230741425974493_23",-6.06211386686245,5.20991390043192
"230741437962534_23",-1.87192593580166,-2.35208446687765
"230741438024548_23",-6.5917421436874,-0.877793857517914
"230741438552819_23",7.39903248781284,1.7069775372117
"230741438588723_23",3.8242095851334,-0.811197230282501
"230749732522844_23",3.60865248674473,-3.14292413896628
"230749746912052_23",3.11574400896153,-0.327668675842956
"230749747210142_23",-6.96925936704555,1.6596314220994
"230749747232027_23",8.36215533250889,1.52615564161234
"230749759564701_23",7.81774176591953,-1.28734607404776
"230749760083877_23",8.75589407915196,-2.1976524085433
"230749778886052_23",-5.34963189130703,5.88042514615945
"230749778894260_23",-0.476072419155928,0.398374401342794
"230749778921774_23",8.79744757646641,-2.00126750177451
"230799393274804_23",-2.57942615514675,8.50183456235819
"230799393371997_23",-0.232932374533804,0.83877988749437
"230799407700195_23",4.18682278627476,-1.44054526990958
"230799408019381_23",6.86132515901646,1.92186849409036
"230799439416038_23",-6.28099356656948,0.717340430554672
"230800332343077_23",4.20812357896885,-1.80632073587485
"230800332375854_23",8.79372538560948,-0.965884038868622
"230800332606372_23",5.69330395692906,1.02384017997675
"230800332810460_23",-6.97658549314419,-0.0874570102126157
"230800347052331_23",-0.0700071609584412,7.06325881772928
"230800347252454_23",4.02299489015659,-1.62873418039389
"230800347256630_23",-1.1798916912643,7.52893178754739
"230800347317997_23",1.1500471972855,6.44447677427225
"230800347581147_23",1.92476643556675,-1.36194414800711
"230800359808350_23",3.36110772127232,-2.71664077943869
"230800379008862_23",6.80012454027256,1.88051634126596
"230807848242604_23",0.889448060932962,-0.543437251511291
"230807848474475_23",-0.215928495582732,7.20920961194925
"230807875770204_23",-3.38710747724453,7.46027105146341
"230807875996077_23",9.01945914262852,-2.20034200853415
"230807876300197_23",-10.919308290538,-5.5083635539443
"230807876328734_23",3.50116719240269,-1.34116859144278
"230809056164262_23",4.52036417955479,-1.93720204538412
"230809056426934_23",7.49736775392613,1.98797934347086
"230809056460019_23",2.34133090013584,-3.39083940691061
"230809056958262_23",6.29339493745884,1.61055152707986
"230809056963491_23",7.04372252458653,-0.402569541397766
"230809057048886_23",-7.19995079999843,0.0554933159916842
"230809057053020_23",2.3522869491013,-1.98855836099692
"230809070889900_23",2.65297450059971,-1.50412363714285
"230809071700772_23",1.39514698022923,-2.88126094049521
"230809083723102_23",3.00771059030613,-5.45679981416769
"230809083995955_23",7.79273547166905,-2.1390426844985
"230809084030364_23",3.3562308692368,-2.76604563898154
"230809102567852_23",8.74325121873936,-2.4107678622634
"230809103194405_23",4.96785487169346,0.559837198194786
"230816706582891_23",7.25505055421909,1.81013815694742
"230816707168499_23",1.91155303949436,-1.10266442007132
"230816721324253_23",3.46362198824009,-2.55941064066
"230816734730149_23",4.37094439500889,0.992213001784607
"230816752713011_23",8.90562571519932,-1.74767286485739
"230816752719732_23",7.4941805743607,1.84103792005472
"230816752720758_23",4.2670430087479,1.31917368465356
"230816752790837_23",7.95508707994541,-2.38108904069968
"230816753601374_23",8.82919825548252,-1.83182103342123
"231270765477299_23",4.69857682222447,0.714295139846131
"231270765975796_23",0.335163249913065,6.36875217252664
"231270780192550_23",0.723397984448282,7.93123023801737
"231270780353948_23",2.93889917368015,-2.51307041353293
"231270792943907_23",3.65740670198521,-0.320160874787048
"231270811286454_23",3.99979294771275,-0.801458665791229
"231270811553139_23",4.9559759044083,-1.41231651014395
"231270812138798_23",-1.35127322441021,7.78208606534891
"231270812178715_23",4.84669150346836,1.96953885847025
"231279490128173_23",3.21278060907444,-2.87324649995871
"231279504092469_23",-0.706838653144034,8.31311719709329
"231279504841950_23",6.96519984239658,-0.551256248417572
"231279516674462_23",4.28890265459141,-1.84721381372519
